subj_idx,task,condition,stimulus,subject_answered,response,rt
s12,visual,incongruent,fast,fast,1.0,1.022
s12,visual,control,slow,slow,1.0,1.215
s12,visual,congruent,slow,fast,0.0,1.055
s12,visual,control,slow,slow,1.0,1.308
s12,visual,control,slow,slow,1.0,0.898
s12,visual,control,slow,fast,0.0,1.21
s12,visual,control,slow,fast,0.0,1.011
s12,visual,incongruent,slow,slow,1.0,0.919
s12,visual,incongruent,slow,slow,1.0,1.007
s12,visual,control,slow,fast,0.0,1.094
s12,visual,control,fast,fast,1.0,1.411
s12,visual,incongruent,slow,fast,0.0,1.015
s12,visual,congruent,fast,fast,1.0,0.923
s12,visual,incongruent,slow,fast,0.0,1.05
s12,visual,control,slow,slow,1.0,0.786
s12,visual,incongruent,slow,slow,1.0,0.787
s12,visual,congruent,slow,fast,0.0,1.387
s12,visual,incongruent,slow,slow,1.0,0.78
s12,visual,incongruent,fast,fast,1.0,1.106
s12,visual,control,slow,fast,0.0,0.867
s12,visual,control,slow,fast,0.0,0.998
s12,visual,congruent,slow,slow,1.0,0.818
s12,visual,control,fast,fast,1.0,1.039
s12,visual,incongruent,slow,slow,1.0,1.176
s12,visual,incongruent,slow,slow,1.0,1.27
s12,visual,congruent,fast,slow,0.0,0.766
s12,visual,congruent,fast,fast,1.0,1.099
s12,visual,incongruent,fast,fast,1.0,0.854
s12,visual,incongruent,slow,fast,0.0,0.839
s12,visual,control,fast,slow,0.0,1.152
s12,visual,control,fast,fast,1.0,0.83
s12,visual,incongruent,fast,fast,1.0,0.882
s12,visual,congruent,slow,slow,1.0,1.392
s12,visual,incongruent,slow,slow,1.0,1.335
s12,visual,control,slow,slow,1.0,1.171
s12,visual,incongruent,slow,slow,1.0,1.442
s12,visual,congruent,fast,fast,1.0,0.895
s12,visual,congruent,fast,slow,0.0,0.942
s12,visual,control,fast,slow,0.0,1.241
s12,visual,congruent,fast,fast,1.0,0.882
s12,visual,incongruent,slow,slow,1.0,1.34
s12,visual,control,slow,fast,0.0,1.146
s12,visual,control,fast,fast,1.0,1.067
s12,visual,congruent,fast,fast,1.0,1.342
s12,visual,congruent,slow,slow,1.0,0.795
s12,visual,control,fast,fast,1.0,0.955
s12,visual,congruent,slow,fast,0.0,1.146
s12,visual,control,slow,slow,1.0,0.881
s12,visual,control,slow,slow,1.0,1.499
s12,visual,control,fast,fast,1.0,1.025
s12,visual,incongruent,fast,slow,0.0,1.167
s12,visual,incongruent,fast,fast,1.0,0.694
s12,visual,control,fast,slow,0.0,1.277
s12,visual,congruent,fast,slow,0.0,0.834
s12,visual,congruent,fast,slow,0.0,0.882
s12,visual,congruent,slow,fast,0.0,0.666
s12,visual,control,fast,fast,1.0,0.89
s12,visual,control,fast,fast,1.0,0.897
s12,visual,congruent,slow,fast,0.0,0.756
s12,visual,control,slow,slow,1.0,1.082
s12,visual,incongruent,fast,fast,1.0,1.03
s12,visual,incongruent,slow,fast,0.0,0.83
s12,visual,congruent,fast,fast,1.0,1.202
s12,visual,congruent,slow,fast,0.0,1.01
s12,visual,control,fast,slow,0.0,0.877
s12,visual,incongruent,slow,slow,1.0,1.225
s12,visual,congruent,slow,slow,1.0,1.655
s12,visual,incongruent,slow,slow,1.0,0.935
s12,visual,congruent,slow,slow,1.0,0.707
s12,visual,congruent,fast,fast,1.0,0.961
s12,visual,incongruent,fast,slow,0.0,0.846
s12,visual,control,fast,fast,1.0,1.37
s12,visual,control,slow,fast,0.0,1.277
s12,visual,incongruent,slow,slow,1.0,0.885
s12,visual,incongruent,fast,slow,0.0,1.001
s12,visual,congruent,slow,fast,0.0,1.355
s12,visual,congruent,fast,slow,0.0,0.902
s12,visual,congruent,slow,fast,0.0,1.058
s12,visual,incongruent,fast,slow,0.0,0.738
s12,visual,congruent,fast,fast,1.0,1.159
s12,visual,control,fast,slow,0.0,1.749
s12,visual,congruent,fast,fast,1.0,0.921
s12,visual,incongruent,slow,slow,1.0,0.768
s12,visual,congruent,slow,fast,0.0,1.021
s12,visual,congruent,slow,slow,1.0,1.609
s12,visual,incongruent,fast,fast,1.0,1.222
s12,visual,control,fast,fast,1.0,1.423
s12,visual,congruent,fast,fast,1.0,1.481
s12,visual,congruent,fast,fast,1.0,1.155
s12,visual,congruent,slow,fast,0.0,1.322
s12,visual,congruent,fast,fast,1.0,0.986
s12,visual,control,fast,slow,0.0,0.764
s12,visual,congruent,slow,fast,0.0,0.841
s12,visual,control,slow,fast,0.0,1.056
s12,visual,incongruent,slow,slow,1.0,1.21
s12,visual,incongruent,slow,fast,0.0,1.179
s12,visual,congruent,fast,slow,0.0,0.944
s12,visual,control,slow,slow,1.0,1.32
s12,visual,congruent,slow,slow,1.0,1.111
s12,visual,control,slow,slow,1.0,1.177
s12,visual,incongruent,fast,slow,0.0,1.142
s12,visual,incongruent,fast,fast,1.0,1.352
s12,visual,incongruent,slow,slow,1.0,1.239
s12,visual,congruent,slow,slow,1.0,1.031
s12,visual,incongruent,fast,fast,1.0,1.123
s12,visual,congruent,slow,slow,1.0,0.707
s12,visual,congruent,slow,slow,1.0,0.95
s12,visual,control,slow,slow,1.0,0.809
s12,visual,congruent,slow,slow,1.0,1.407
s12,visual,control,fast,fast,1.0,0.991
s12,visual,incongruent,slow,slow,1.0,1.524
s12,visual,control,slow,slow,1.0,1.103
s12,visual,incongruent,fast,slow,0.0,1.164
s12,visual,incongruent,slow,fast,0.0,1.099
s12,visual,incongruent,fast,slow,0.0,1.239
s12,visual,congruent,slow,slow,1.0,1.316
s12,visual,congruent,slow,fast,0.0,0.983
s12,visual,congruent,fast,fast,1.0,1.042
s12,visual,control,slow,slow,1.0,1.096
s12,visual,congruent,fast,fast,1.0,0.98
s12,visual,incongruent,fast,fast,1.0,1.087
s12,visual,control,slow,slow,1.0,0.827
s12,visual,control,slow,slow,1.0,1.062
s12,visual,incongruent,slow,slow,1.0,1.375
s12,visual,congruent,fast,fast,1.0,0.763
s12,visual,incongruent,fast,slow,0.0,0.782
s12,visual,control,fast,fast,1.0,0.819
s12,visual,control,slow,slow,1.0,1.148
s12,visual,congruent,slow,slow,1.0,0.867
s12,visual,control,fast,fast,1.0,0.922
s12,visual,incongruent,slow,slow,1.0,0.819
s12,visual,congruent,fast,fast,1.0,1.246
s12,visual,incongruent,slow,slow,1.0,1.302
s12,visual,congruent,fast,fast,1.0,1.107
s12,visual,incongruent,slow,slow,1.0,1.311
s12,visual,incongruent,fast,fast,1.0,0.845
s12,visual,control,slow,slow,1.0,1.606
s12,visual,congruent,fast,slow,0.0,1.155
s12,visual,control,slow,slow,1.0,0.906
s12,visual,incongruent,slow,slow,1.0,1.203
s12,visual,incongruent,fast,fast,1.0,1.008
s12,visual,incongruent,slow,slow,1.0,0.834
s12,visual,incongruent,fast,slow,0.0,0.787
s12,visual,congruent,slow,fast,0.0,1.477
s12,visual,incongruent,slow,slow,1.0,0.886
s12,visual,control,fast,fast,1.0,0.847
s12,visual,incongruent,fast,fast,1.0,1.67
s12,visual,control,slow,fast,0.0,1.183
s12,visual,congruent,slow,slow,1.0,0.807
s12,visual,congruent,slow,slow,1.0,0.778
s12,visual,incongruent,slow,slow,1.0,0.695
s12,visual,incongruent,fast,fast,1.0,1.399
s12,visual,congruent,fast,fast,1.0,1.073
s12,visual,congruent,fast,fast,1.0,0.922
s12,visual,congruent,slow,slow,1.0,1.388
s12,visual,congruent,slow,slow,1.0,1.443
s12,visual,control,fast,fast,1.0,0.869
s12,visual,congruent,slow,fast,0.0,1.339
s12,visual,incongruent,fast,slow,0.0,0.719
s12,visual,control,fast,fast,1.0,1.01
s12,visual,control,fast,fast,1.0,1.253
s12,visual,control,slow,slow,1.0,0.97
s12,visual,congruent,fast,slow,0.0,1.111
s12,visual,control,slow,fast,0.0,1.295
s12,visual,incongruent,fast,fast,1.0,1.083
s12,visual,incongruent,slow,slow,1.0,0.882
s12,visual,congruent,fast,fast,1.0,0.867
s12,visual,congruent,slow,slow,1.0,1.254
s12,visual,control,fast,fast,1.0,0.974
s12,visual,congruent,slow,slow,1.0,1.35
s12,visual,control,slow,fast,0.0,1.318
s12,visual,congruent,slow,slow,1.0,1.058
s12,visual,congruent,slow,slow,1.0,0.942
s12,visual,congruent,fast,slow,0.0,1.266
s12,visual,congruent,slow,slow,1.0,1.091
s12,visual,control,fast,slow,0.0,1.286
s12,visual,congruent,slow,slow,1.0,0.983
s12,visual,control,slow,slow,1.0,1.19
s12,visual,incongruent,fast,fast,1.0,0.958
s12,visual,control,fast,fast,1.0,1.161
s12,visual,control,slow,slow,1.0,1.426
s12,visual,congruent,slow,slow,1.0,0.855
s12,visual,incongruent,slow,slow,1.0,1.011
s12,visual,control,fast,slow,0.0,1.078
s12,visual,control,fast,fast,1.0,0.953
s12,visual,congruent,fast,slow,0.0,1.838
s12,visual,incongruent,fast,fast,1.0,0.902
s12,visual,incongruent,fast,slow,0.0,1.201
s12,visual,control,fast,fast,1.0,0.906
s12,visual,control,fast,fast,1.0,0.959
s12,visual,congruent,fast,fast,1.0,1.135
s12,visual,incongruent,fast,fast,1.0,0.789
s12,visual,incongruent,fast,fast,1.0,0.942
s12,visual,control,fast,fast,1.0,0.979
s12,visual,congruent,slow,slow,1.0,0.818
s12,visual,incongruent,slow,fast,0.0,1.178
s12,visual,incongruent,fast,fast,1.0,1.454
s12,visual,incongruent,slow,fast,0.0,1.785
s12,visual,incongruent,slow,fast,0.0,0.902
s12,visual,control,fast,fast,1.0,1.102
s12,visual,control,slow,fast,0.0,0.918
s12,visual,control,fast,fast,1.0,1.034
s12,visual,incongruent,slow,fast,0.0,1.301
s12,visual,congruent,fast,fast,1.0,0.897
s12,visual,control,slow,fast,0.0,1.045
s12,visual,control,slow,fast,0.0,1.06
s12,visual,congruent,slow,fast,0.0,1.038
s12,visual,incongruent,slow,slow,1.0,1.285
s12,visual,incongruent,fast,fast,1.0,1.17
s12,visual,congruent,fast,fast,1.0,1.062
s12,visual,congruent,slow,fast,0.0,1.244
s12,visual,incongruent,fast,fast,1.0,1.157
s12,visual,congruent,slow,fast,0.0,0.958
s12,visual,congruent,slow,slow,1.0,1.089
s12,visual,congruent,fast,fast,1.0,1.125
s12,visual,congruent,fast,fast,1.0,0.888
s12,visual,control,slow,fast,0.0,1.473
s12,visual,control,fast,fast,1.0,0.995
s12,visual,control,fast,fast,1.0,1.149
s12,visual,control,slow,fast,0.0,0.953
s12,visual,incongruent,slow,slow,1.0,1.138
s12,visual,incongruent,slow,fast,0.0,1.07
s12,visual,control,slow,fast,0.0,0.877
s12,visual,congruent,fast,fast,1.0,1.151
s12,visual,incongruent,fast,fast,1.0,1.026
s12,visual,control,slow,slow,1.0,1.295
s12,visual,incongruent,slow,fast,0.0,1.091
s12,visual,incongruent,fast,fast,1.0,0.934
s12,visual,control,fast,fast,1.0,0.893
s12,visual,incongruent,fast,slow,0.0,1.434
s12,visual,control,fast,fast,1.0,0.82
s12,visual,incongruent,fast,slow,0.0,1.255
s12,visual,control,slow,slow,1.0,0.835
s12,visual,congruent,slow,slow,1.0,0.989
s12,visual,incongruent,fast,fast,1.0,0.918
s12,visual,congruent,slow,fast,0.0,1.418
s12,visual,control,slow,fast,0.0,0.893
s12,visual,congruent,fast,fast,1.0,0.965
s12,visual,control,slow,slow,1.0,0.862
s12,visual,control,fast,slow,0.0,1.014
s13,visual,incongruent,fast,fast,1.0,1.817
s13,visual,congruent,slow,slow,1.0,1.46
s13,visual,control,slow,slow,1.0,1.018
s13,visual,control,fast,slow,0.0,1.038
s13,visual,incongruent,slow,fast,0.0,1.426
s13,visual,congruent,fast,fast,1.0,1.021
s13,visual,control,slow,slow,1.0,1.711
s13,visual,control,slow,slow,1.0,1.446
s13,visual,congruent,slow,slow,1.0,1.29
s13,visual,congruent,slow,slow,1.0,1.334
s13,visual,incongruent,fast,fast,1.0,1.59
s13,visual,incongruent,fast,fast,1.0,1.281
s13,visual,control,fast,fast,1.0,0.969
s13,visual,control,fast,fast,1.0,1.502
s13,visual,incongruent,fast,fast,1.0,1.291
s13,visual,incongruent,slow,fast,0.0,1.373
s13,visual,control,slow,fast,0.0,1.181
s13,visual,incongruent,fast,slow,0.0,0.858
s13,visual,congruent,slow,slow,1.0,1.549
s13,visual,control,fast,fast,1.0,0.929
s13,visual,incongruent,slow,slow,1.0,1.41
s13,visual,control,fast,fast,1.0,1.197
s13,visual,congruent,slow,slow,1.0,1.146
s13,visual,congruent,slow,slow,1.0,1.494
s13,visual,incongruent,fast,fast,1.0,1.189
s13,visual,control,fast,fast,1.0,1.078
s13,visual,incongruent,slow,fast,0.0,1.266
s13,visual,congruent,fast,fast,1.0,1.095
s13,visual,congruent,fast,fast,1.0,1.23
s13,visual,incongruent,fast,fast,1.0,1.586
s13,visual,control,fast,fast,1.0,1.227
s13,visual,control,slow,slow,1.0,1.361
s13,visual,incongruent,fast,fast,1.0,1.287
s13,visual,control,fast,fast,1.0,1.31
s13,visual,congruent,fast,slow,0.0,1.634
s13,visual,congruent,fast,fast,1.0,1.134
s13,visual,congruent,slow,slow,1.0,1.389
s13,visual,congruent,fast,fast,1.0,1.178
s13,visual,control,fast,fast,1.0,1.23
s13,visual,incongruent,slow,slow,1.0,1.793
s13,visual,control,fast,slow,0.0,1.369
s13,visual,congruent,slow,slow,1.0,1.196
s13,visual,incongruent,fast,fast,1.0,1.277
s13,visual,incongruent,fast,fast,1.0,1.357
s13,visual,congruent,fast,fast,1.0,1.667
s13,visual,control,fast,fast,1.0,1.122
s13,visual,control,slow,fast,0.0,1.594
s13,visual,incongruent,slow,fast,0.0,1.525
s13,visual,congruent,slow,slow,1.0,1.584
s13,visual,congruent,slow,slow,1.0,1.285
s13,visual,control,fast,slow,0.0,1.621
s13,visual,control,slow,slow,1.0,1.345
s13,visual,congruent,fast,fast,1.0,1.166
s13,visual,control,fast,fast,1.0,1.506
s13,visual,congruent,fast,fast,1.0,1.554
s13,visual,congruent,slow,slow,1.0,1.105
s13,visual,control,slow,slow,1.0,1.145
s13,visual,congruent,slow,slow,1.0,1.377
s13,visual,congruent,fast,fast,1.0,1.225
s13,visual,control,fast,fast,1.0,1.224
s13,visual,congruent,slow,slow,1.0,0.971
s13,visual,incongruent,slow,fast,0.0,1.549
s13,visual,control,slow,slow,1.0,1.066
s13,visual,incongruent,fast,slow,0.0,1.081
s13,visual,control,fast,slow,0.0,1.677
s13,visual,congruent,fast,fast,1.0,1.025
s13,visual,incongruent,fast,slow,0.0,1.756
s13,visual,incongruent,fast,fast,1.0,1.109
s13,visual,incongruent,slow,fast,0.0,1.504
s13,visual,incongruent,slow,slow,1.0,0.981
s13,visual,incongruent,slow,slow,1.0,0.961
s13,visual,congruent,fast,fast,1.0,1.18
s13,visual,incongruent,slow,fast,0.0,1.681
s13,visual,incongruent,slow,fast,0.0,1.501
s13,visual,control,fast,fast,1.0,1.497
s13,visual,congruent,slow,slow,1.0,1.364
s13,visual,control,fast,fast,1.0,0.988
s13,visual,incongruent,slow,slow,1.0,1.127
s13,visual,control,slow,slow,1.0,0.981
s13,visual,incongruent,fast,fast,1.0,0.788
s13,visual,congruent,fast,slow,0.0,1.674
s13,visual,control,fast,fast,1.0,0.917
s13,visual,congruent,slow,slow,1.0,1.193
s13,visual,control,slow,fast,0.0,1.356
s13,visual,congruent,slow,slow,1.0,0.968
s13,visual,congruent,fast,fast,1.0,1.36
s13,visual,congruent,slow,fast,0.0,1.992
s13,visual,congruent,fast,slow,0.0,1.388
s13,visual,congruent,slow,slow,1.0,1.083
s13,visual,congruent,slow,fast,0.0,1.224
s13,visual,control,slow,slow,1.0,1.254
s13,visual,incongruent,slow,fast,0.0,1.276
s13,visual,incongruent,fast,slow,0.0,1.572
s13,visual,incongruent,fast,fast,1.0,1.668
s13,visual,control,slow,fast,0.0,1.924
s13,visual,congruent,fast,fast,1.0,1.268
s13,visual,control,fast,slow,0.0,1.748
s13,visual,congruent,slow,slow,1.0,0.999
s13,visual,congruent,slow,fast,0.0,1.06
s13,visual,control,slow,slow,1.0,1.821
s13,visual,control,slow,fast,0.0,1.385
s13,visual,incongruent,fast,slow,0.0,1.307
s13,visual,congruent,fast,fast,1.0,1.353
s13,visual,control,slow,fast,0.0,1.272
s13,visual,congruent,fast,fast,1.0,2.04
s13,visual,incongruent,slow,fast,0.0,1.584
s13,visual,congruent,fast,fast,1.0,1.183
s13,visual,congruent,slow,slow,1.0,1.176
s13,visual,incongruent,slow,slow,1.0,1.776
s13,visual,congruent,fast,fast,1.0,1.054
s13,visual,incongruent,fast,fast,1.0,1.559
s13,visual,congruent,fast,fast,1.0,1.38
s13,visual,congruent,slow,fast,0.0,1.426
s13,visual,incongruent,fast,slow,0.0,0.876
s13,visual,incongruent,slow,fast,0.0,1.736
s13,visual,congruent,slow,slow,1.0,1.075
s13,visual,incongruent,fast,slow,0.0,1.916
s13,visual,control,slow,slow,1.0,1.56
s13,visual,congruent,fast,fast,1.0,1.4
s13,visual,control,fast,fast,1.0,1.363
s13,visual,control,slow,fast,0.0,1.153
s13,visual,control,slow,fast,0.0,1.612
s13,visual,control,slow,slow,1.0,1.767
s13,visual,incongruent,fast,fast,1.0,1.767
s13,visual,incongruent,fast,fast,1.0,1.403
s13,visual,control,fast,fast,1.0,1.491
s13,visual,incongruent,fast,slow,0.0,1.608
s13,visual,congruent,fast,fast,1.0,0.892
s13,visual,control,fast,fast,1.0,1.513
s13,visual,control,fast,fast,1.0,1.15
s13,visual,incongruent,fast,fast,1.0,1.218
s13,visual,congruent,fast,fast,1.0,1.319
s13,visual,incongruent,slow,fast,0.0,1.319
s13,visual,incongruent,slow,fast,0.0,1.351
s13,visual,incongruent,fast,slow,0.0,1.679
s13,visual,incongruent,slow,fast,0.0,1.38
s13,visual,control,slow,slow,1.0,1.539
s13,visual,incongruent,slow,fast,0.0,1.992
s13,visual,control,slow,fast,0.0,1.272
s13,visual,incongruent,fast,slow,0.0,1.524
s13,visual,control,fast,fast,1.0,1.223
s13,visual,incongruent,fast,slow,0.0,1.931
s13,visual,incongruent,slow,fast,0.0,1.427
s13,visual,control,slow,fast,0.0,1.679
s13,visual,congruent,fast,slow,0.0,1.087
s13,visual,incongruent,fast,fast,1.0,1.352
s13,visual,control,fast,fast,1.0,1.735
s13,visual,congruent,slow,slow,1.0,1.123
s13,visual,control,slow,fast,0.0,2.18
s13,visual,congruent,fast,slow,0.0,1.347
s13,visual,congruent,slow,slow,1.0,1.973
s13,visual,congruent,slow,slow,1.0,1.098
s13,visual,control,fast,fast,1.0,1.181
s13,visual,congruent,fast,fast,1.0,1.199
s13,visual,control,fast,fast,1.0,1.076
s13,visual,control,slow,fast,0.0,1.202
s13,visual,incongruent,slow,slow,1.0,1.474
s13,visual,incongruent,fast,fast,1.0,1.434
s13,visual,incongruent,slow,fast,0.0,1.953
s13,visual,incongruent,fast,slow,0.0,1.418
s13,visual,congruent,fast,fast,1.0,1.502
s13,visual,incongruent,fast,fast,1.0,1.982
s13,visual,incongruent,slow,fast,0.0,1.818
s13,visual,incongruent,fast,fast,1.0,1.791
s13,visual,control,fast,fast,1.0,1.269
s13,visual,control,slow,slow,1.0,1.821
s13,visual,incongruent,fast,fast,1.0,1.899
s13,visual,incongruent,fast,fast,1.0,1.413
s13,visual,congruent,slow,slow,1.0,1.286
s13,visual,control,fast,fast,1.0,1.141
s13,visual,control,fast,fast,1.0,1.337
s13,visual,congruent,fast,fast,1.0,1.584
s13,visual,control,fast,fast,1.0,1.598
s13,visual,congruent,slow,slow,1.0,1.185
s13,visual,congruent,fast,fast,1.0,1.079
s13,visual,incongruent,fast,slow,0.0,1.186
s13,visual,incongruent,fast,fast,1.0,1.017
s13,visual,control,fast,fast,1.0,1.253
s13,visual,incongruent,fast,slow,0.0,1.401
s13,visual,control,fast,fast,1.0,1.194
s13,visual,congruent,fast,fast,1.0,1.293
s13,visual,incongruent,fast,slow,0.0,1.621
s13,visual,control,slow,fast,0.0,1.258
s13,visual,incongruent,slow,fast,0.0,1.513
s13,visual,control,slow,fast,0.0,1.433
s13,visual,control,fast,fast,1.0,1.408
s13,visual,control,slow,slow,1.0,1.425
s13,visual,incongruent,slow,slow,1.0,1.092
s13,visual,incongruent,slow,fast,0.0,1.605
s13,visual,congruent,slow,slow,1.0,1.362
s13,visual,incongruent,fast,fast,1.0,1.717
s13,visual,control,slow,fast,0.0,1.393
s13,visual,control,fast,fast,1.0,1.513
s13,visual,congruent,slow,slow,1.0,1.5
s13,visual,control,slow,slow,1.0,1.609
s13,visual,control,fast,fast,1.0,1.177
s13,visual,congruent,slow,slow,1.0,1.153
s13,visual,congruent,slow,slow,1.0,1.228
s13,visual,control,fast,fast,1.0,1.117
s13,visual,congruent,slow,slow,1.0,1.416
s13,visual,congruent,slow,slow,1.0,1.229
s13,visual,incongruent,slow,fast,0.0,1.426
s13,visual,control,slow,slow,1.0,1.765
s13,visual,congruent,fast,fast,1.0,1.51
s13,visual,control,fast,fast,1.0,1.38
s13,visual,congruent,fast,fast,1.0,1.413
s13,visual,congruent,fast,fast,1.0,1.268
s13,visual,congruent,slow,slow,1.0,1.262
s13,visual,congruent,slow,fast,0.0,1.993
s13,visual,incongruent,fast,fast,1.0,1.36
s13,visual,control,slow,fast,0.0,1.469
s13,visual,control,slow,fast,0.0,1.548
s13,visual,congruent,fast,fast,1.0,1.748
s13,visual,incongruent,slow,fast,0.0,1.429
s13,visual,control,slow,fast,0.0,1.35
s13,visual,congruent,slow,slow,1.0,1.804
s13,visual,congruent,slow,slow,1.0,1.7
s13,visual,control,slow,fast,0.0,1.348
s13,visual,control,slow,slow,1.0,1.428
s13,visual,incongruent,slow,slow,1.0,1.321
s13,visual,incongruent,fast,fast,1.0,1.873
s13,visual,control,fast,fast,1.0,1.497
s13,visual,congruent,fast,slow,0.0,1.508
s13,visual,congruent,slow,slow,1.0,1.288
s13,visual,congruent,fast,fast,1.0,1.568
s13,visual,congruent,fast,fast,1.0,1.776
s13,visual,congruent,fast,fast,1.0,1.625
s13,visual,congruent,fast,fast,1.0,1.54
s13,visual,incongruent,slow,fast,0.0,1.541
s13,visual,congruent,fast,fast,1.0,1.812
s13,visual,incongruent,fast,slow,0.0,1.336
s13,visual,congruent,fast,fast,1.0,1.48
s13,visual,incongruent,fast,slow,0.0,1.992
s13,visual,incongruent,slow,fast,0.0,1.466
s13,visual,incongruent,slow,fast,0.0,1.608
s13,visual,control,slow,fast,0.0,1.128
s13,visual,congruent,slow,slow,1.0,1.696
s13,visual,congruent,slow,slow,1.0,1.32
s13,visual,incongruent,slow,fast,0.0,1.28
s13,visual,congruent,slow,slow,1.0,1.272
s13,visual,incongruent,fast,slow,0.0,1.819
s13,visual,congruent,slow,fast,0.0,1.419
s13,visual,congruent,fast,fast,1.0,1.423
s13,visual,congruent,fast,fast,1.0,1.323
s13,visual,incongruent,fast,slow,0.0,1.674
s13,visual,incongruent,slow,slow,1.0,1.652
s13,visual,control,fast,slow,0.0,1.533
s13,visual,control,fast,slow,0.0,1.504
s13,visual,control,fast,fast,1.0,1.351
s13,visual,congruent,slow,slow,1.0,1.255
s13,visual,control,fast,fast,1.0,1.416
s13,visual,incongruent,fast,slow,0.0,1.248
s13,visual,congruent,fast,fast,1.0,1.539
s13,visual,incongruent,fast,slow,0.0,1.473
s13,visual,incongruent,slow,slow,1.0,2.112
s13,visual,incongruent,fast,slow,0.0,1.908
s13,visual,control,fast,fast,1.0,1.723
s13,visual,control,fast,fast,1.0,1.072
s13,visual,incongruent,slow,fast,0.0,1.211
s13,visual,incongruent,fast,slow,0.0,1.691
s13,visual,control,slow,fast,0.0,1.539
s13,visual,incongruent,slow,slow,1.0,1.347
s13,visual,control,slow,slow,1.0,1.396
s13,visual,control,fast,slow,0.0,1.759
s13,visual,incongruent,fast,slow,0.0,1.504
s13,visual,control,slow,fast,0.0,1.912
s13,visual,control,slow,slow,1.0,1.687
s13,visual,control,fast,fast,1.0,1.133
s13,visual,congruent,slow,slow,1.0,1.384
s13,visual,control,fast,slow,0.0,1.615
s13,visual,control,slow,slow,1.0,1.867
